sample,field,id,z,z_type,logM,logM_elo,logM_ehi,av,av_code,av_fast,logssfr,logage_lw,logage_fit,uv,vj,quiescent_uvj,re_arcsec,re_kpc,band,lam_rest_A,re_5000_kpc,q,n,n_err,flag,primary,re_limit
3D-HST,AEGIS,531,1.51306,grism,10.94,,,2.5,FAST (Momcheva+16),2.5,-9.64,,0.1999999999999993,1.725551069186984,1.8975862800944368,False,0.177822,1.5052595489249294,F160W,6127.987393854503,1.583792768402854,0.8361,1.7009,0.148417,0.0,,
3D-HST,AEGIS,683,1.6872,grism,10.58,,,0.7,FAST (Momcheva+16),0.7,-10.54,,-0.1999999999999993,1.4950061166870607,0.8933733629371721,True,0.134094,1.135402644800681,F160W,5730.872283417684,1.174796334896118,0.5459,3.706,0.274749,0.0,,
3D-HST,AEGIS,685,1.1258,phot,10.59,,,2.2,FAST (Momcheva+16),2.2,-8.87,,0.0,1.4598800915796206,1.735707081110463,False,0.690606,5.668448197918504,F125W,5880.139241697244,5.902942918426657,0.2583,0.2804,0.0150704,0.0,,
3D-HST,AEGIS,703,1.40488,grism,10.91,,,0.6,FAST (Momcheva+16),0.6,-9.93,,0.3000000000000007,1.3993285710942127,1.1066948413551445,False,0.27777,2.3428585730338174,F125W,5197.764545424304,2.3656893931298257,0.8415,3.5402,0.190348,0.0,,
3D-HST,AEGIS,741,1.5897,phot,10.34,,,1.2,FAST (Momcheva+16),1.2,-9.2,,0.0,1.1195256403923868,1.106240652891641,False,0.398268,3.37423051187935,F160W,5946.634745337298,3.523709223145957,0.4366,0.8646,0.0607013,0.0,,
3D-HST,AEGIS,751,0.8257,phot,10.64,,,1.2,FAST (Momcheva+16),1.2,-9.24,,0.4000000000000003,1.1691899107400283,1.5140879647983183,False,0.507636,3.8519266951196807,F125W,6846.688941228023,4.166828844639867,0.6301,0.7535,0.0168598,0.0,,
3D-HST,AEGIS,766,1.9801,phot,11.05,,,2.5,FAST (Momcheva+16),2.5,-13.62,,-0.8000000000000007,1.6063110292042104,1.7789246868163682,False,0.460182,3.856250198688089,F160W,5167.61182510654,3.888169359498377,0.7013,0.9365,0.0529719,0.0,,
3D-HST,AEGIS,790,1.979,phot,10.7,,,0.2,FAST (Momcheva+16),0.2,-11.41,,0.0999999999999996,1.609153294667334,0.8833569135006227,True,0.134634,1.1282763203082131,F160W,5169.51997314535,1.1377203515179737,0.8387,1.8618,0.0943788,0.0,,
3D-HST,AEGIS,818,2.16135,grism,10.38,,,0.5,FAST (Momcheva+16),0.5,-9.36,,-0.5999999999999996,0.8687300105362497,0.5429115487574253,False,0.532188,4.410837302167606,F160W,4871.3366125231305,4.382183636191286,0.5574,0.9892,0.0674699,0.0,,
3D-HST,AEGIS,833,4.5076,phot,10.5,,,0.3,FAST (Momcheva+16),0.3,-9.2,,0.0999999999999996,0.9599095489194578,0.961113181403644,False,0.326178,2.1527845415794973,F160W,2796.136248093544,1.861648340583819,0.3043,1.1394,0.487489,0.0,,
3D-HST,AEGIS,897,1.8934,phot,10.22,,,0.8,FAST (Momcheva+16),0.8,-9.19,,-0.5,0.9052397116583624,0.6495202640864135,False,0.468096,3.938997529951592,F160W,5322.458007880004,4.00102503026032,0.6015,0.6743,0.0507335,0.0,,
3D-HST,AEGIS,903,1.5451,phot,10.3,,,0.4,FAST (Momcheva+16),0.4,-9.46,,0.0,0.8797343123007622,0.7174056914046891,False,0.60291,5.106249487038124,F160W,6050.842795960867,5.355666144657655,0.9351,1.2388,0.0647693,0.0,,
3D-HST,AEGIS,927,1.682,phot,10.47,,,0.8,FAST (Momcheva+16),0.8,-9.57,,0.5,1.0506970294064086,1.226535896518258,False,0.776454,6.57489313792995,F160W,5741.983594332588,6.806309354010798,0.226,0.2074,0.0391707,0.0,,
3D-HST,AEGIS,970,3.0754,phot,10.47,,,0.7,FAST (Momcheva+16),0.7,-9.46,,0.0,1.055628935598507,0.8815860519838814,False,0.249984,1.91131351373706,F160W,3778.7701820680177,1.78207939713511,0.5037,6.5039,2.28409,0.0,,
3D-HST,AEGIS,982,1.58959,grism,10.48,,,1.7,FAST (Momcheva+16),1.7,-12.45,,-0.6999999999999993,1.457457378656311,1.1608651696424608,False,0.206718,1.7513682822409828,F160W,5946.887345100961,1.828973474805852,0.8308,3.2402,0.209527,0.0,,
3D-HST,AEGIS,983,1.592,phot,10.21,,,1.0,FAST (Momcheva+16),1.0,-9.43,,-0.9000000000000004,0.9123499357689092,0.7013085756916139,False,0.24399,2.067160719165121,F160W,5941.358024691358,2.15825707683591,0.5994,0.7058,0.034214,0.0,,
3D-HST,AEGIS,985,1.6776,phot,10.62,,,1.7,FAST (Momcheva+16),1.7,-9.74,,0.0999999999999996,1.831806981128098,1.7083653348418804,False,0.53556,4.535309987617717,F160W,5751.419181356439,4.6968666549789,0.8897,1.1931,0.147608,0.0,,
3D-HST,AEGIS,990,2.3077,phot,10.62,,,0.5,FAST (Momcheva+16),0.5,-10.35,,0.0999999999999996,1.6243843043510222,0.8699170294751722,True,0.435972,3.5751260585036064,F160W,4655.803126039242,3.511943419203346,0.8598,6.1882,0.795756,0.0,,
3D-HST,AEGIS,993,3.3418,phot,10.38,,,0.4,FAST (Momcheva+16),0.4,-9.38,,0.1999999999999993,0.869352184552577,1.115072353666032,False,0.584892,4.352797856176729,F160W,3546.9160256114974,3.9947418975144102,0.7113,3.0183,3.08687,0.0,,
3D-HST,AEGIS,997,1.50302,grism,10.84,,,0.9,FAST (Momcheva+16),0.9,-13.0,,-0.0999999999999996,1.7114360966190063,1.1043507062924824,True,0.16998,1.438575075530769,F160W,6152.567698220549,1.5151447687650237,0.4909,1.3552,0.0389632,0.0,,
3D-HST,AEGIS,998,1.4505,phot,10.67,,,2.0,FAST (Momcheva+16),2.0,-12.26,,-0.9000000000000004,1.3133955949811116,1.4294104912193817,False,0.489426,4.135899148181341,F125W,5100.999795960009,4.156629022441347,0.5927,1.047,0.0542876,0.0,,
3D-HST,AEGIS,1006,1.5565,phot,10.63,,,1.7,FAST (Momcheva+16),1.7,-9.24,,0.4000000000000003,1.1998691909033323,1.8162997858819487,False,0.338586,2.8679674067156875,F160W,6023.860747115197,3.0046953252232598,0.8213,1.2681,0.0894379,0.0,,
3D-HST,AEGIS,1007,2.3876,phot,10.87,,,1.2,FAST (Momcheva+16),1.2,-9.74,,0.0999999999999996,1.477277085245887,1.442308031006854,False,0.444468,3.621788267003702,F160W,4545.991262250561,3.5366143563715773,0.424,1.163,0.1193,0.0,,
3D-HST,AEGIS,1071,1.5994,phot,10.64,,,2.1,FAST (Momcheva+16),2.1,-12.26,,-0.9000000000000004,1.537981214605407,1.5639742754430022,False,0.50274,4.259433254355398,F160W,5924.4441024851885,4.443971015103365,0.5418,0.572,0.024496,0.0,,
3D-HST,AEGIS,1097,0.655,phot,10.5,,,0.1,FAST (Momcheva+16),0.1,-11.28,,0.5999999999999996,1.9764883322556617,1.3951370678508557,True,0.396558,2.7569025771705875,F125W,7552.870090634441,3.0563769941097267,0.8437,3.8636,0.137053,0.0,,
3D-HST,AEGIS,1115,1.5081,phot,10.71,,,1.0,FAST (Momcheva+16),1.0,-10.72,,0.0,1.7168000291187733,1.395551444302246,False,0.215112,1.820735149783264,F160W,6140.106056377338,1.9166739643756887,0.48,3.1125,0.136786,0.0,,
3D-HST,AEGIS,1124,4.2012,phot,10.59,,,1.3,FAST (Momcheva+16),1.3,-8.94,,0.0999999999999996,1.844702978474971,0.7132498972532725,True,0.846714,5.766002864079555,F160W,2960.855187264477,5.058091069525879,0.2165,1.4021,2.50058,0.0,,
3D-HST,AEGIS,1128,1.77736,grism,10.48,,,1.4,FAST (Momcheva+16),1.4,-9.73,,-0.1999999999999993,1.5343300374625852,1.2566156024987558,False,0.339846,2.871866482163039,F160W,5544.833943025032,2.9470932653126183,0.4435,2.4999,0.213263,0.0,,
3D-HST,AEGIS,1161,2.8072,phot,10.43,,,1.1,FAST (Momcheva+16),1.1,-10.17,,-0.0999999999999996,1.631043083025403,1.1533051455161365,True,0.091482,0.718056950629902,F160W,4044.9674301323807,0.6809969182908835,0.8368,5.0608,2.07309,0.0,,
3D-HST,AEGIS,1162,1.5551,phot,10.61,,,0.4,FAST (Momcheva+16),0.4,-10.72,,0.0,1.515667978164488,0.9617200512528457,True,0.366738,3.106382618591444,F160W,6027.161363547415,3.25492249023597,0.7275,4.4399,0.203592,0.0,,
3D-HST,AEGIS,1181,0.8512,phot,10.8,,,0.4,FAST (Momcheva+16),0.4,-11.28,,0.5999999999999996,1.9149494929519284,1.502811135083708,True,0.393846,3.0176725532160456,F125W,6752.3768366465,3.253072778985997,0.7472,4.2129,0.19129,0.0,,
3D-HST,AEGIS,1307,3.5019,grism,10.57,,,0.6,FAST (Momcheva+16),0.6,-9.36,,-0.5999999999999996,0.6564931379598613,0.6501193175231315,False,0.40629,2.974241729240473,F160W,3420.7778937781827,2.704985744845369,0.6249,3.6526,0.573102,0.0,,
3D-HST,AEGIS,1420,1.873,phot,11.12,,,1.2,FAST (Momcheva+16),1.2,-10.11,,0.5,1.7387162944240813,1.6661925583808823,False,0.38079,3.2070894053258727,F160W,5360.250609119387,3.263358901245561,0.2737,1.7755,0.128396,0.0,,
3D-HST,AEGIS,1427,2.15977,grism,10.34,,,0.5,FAST (Momcheva+16),0.5,-9.22,,-0.0999999999999996,0.8919665551814082,0.680765764893526,False,0.377874,3.132200458358419,F160W,4873.772458121952,3.112242005634048,0.525,1.5479,0.209188,0.0,,
3D-HST,AEGIS,1485,2.6361,phot,10.34,,,0.3,FAST (Momcheva+16),0.3,-10.9,,0.1999999999999993,1.8960905141611777,0.8316387584193746,True,0.06795,0.5419300539523592,F160W,4235.3070597618325,0.5199025659978468,0.7599,2.5063,0.946731,0.0,,
3D-HST,AEGIS,1521,2.7225,phot,10.34,,,0.4,FAST (Momcheva+16),0.4,-9.2,,0.0,1.4845714920017363,-0.3633001040488709,True,0.819396,6.483202215725781,F160W,4137.0047011417055,6.183275116679181,0.3293,1.2473,0.30943,0.0,,
3D-HST,AEGIS,1580,2.3731,phot,10.34,,,0.8,FAST (Momcheva+16),0.8,-9.38,,0.1999999999999993,0.8576185969724982,1.2692658270729449,False,0.264684,2.159333865213493,F160W,4565.5331890545785,2.110814995989623,0.613,1.3077,0.209833,0.0,,
3D-HST,AEGIS,1591,1.6823,phot,10.56,,,2.0,FAST (Momcheva+16),2.0,-10.67,,-0.6999999999999993,1.6133375857222525,1.434944115718262,False,0.329136,2.7870614076318345,F160W,5741.34138612385,2.885076806307369,0.4591,0.9734,0.0545502,0.0,,
3D-HST,AEGIS,1606,2.4534,phot,11.11,,,0.9,FAST (Momcheva+16),0.9,-9.27,,0.4000000000000003,1.0099563549968915,1.1352158647662114,False,0.285888,2.316929117139439,F160W,4459.373371170441,2.2515868593752537,0.5567,1.5854,0.0729883,0.0,,
3D-HST,AEGIS,1648,2.1467,phot,10.28,,,0.8,FAST (Momcheva+16),0.8,-8.72,,-0.3000000000000007,0.6719629436314665,0.7406444772791687,False,0.21786,1.8074335169094171,F160W,4894.0159532208345,1.797778472385895,0.9148,2.0642,0.307236,0.0,,
3D-HST,AEGIS,1669,1.5335,phot,10.46,,,1.8,FAST (Momcheva+16),1.8,-10.67,,-0.6999999999999993,1.387544395072213,1.363437409383261,False,0.26391,2.2347864815917045,F160W,6078.5474639826325,2.3466238891993982,0.9559,1.1363,0.0546908,0.0,,
3D-HST,AEGIS,1699,1.6014,phot,10.55,,,1.0,FAST (Momcheva+16),1.0,-9.46,,0.0,1.2135451628073082,1.0598192495428589,False,0.346974,2.939721339704409,F160W,5919.889290382102,3.066493582421964,0.529,0.4081,0.0199573,0.0,,
3D-HST,AEGIS,1713,2.4341,phot,10.4,,,0.9,FAST (Momcheva+16),0.9,-9.19,,-0.5,0.926781678995032,0.7666504033793998,False,0.355674,2.887164951174486,F160W,4484.435514399697,2.809674705518494,0.3946,2.8885,0.335444,0.0,,
3D-HST,AEGIS,1771,1.6079,phot,10.47,,,0.9,FAST (Momcheva+16),0.9,-9.2,,0.0,0.9776816745153794,0.9671557231353162,False,0.452094,3.830349504537313,F160W,5905.134399325128,3.993037133874942,0.8399,0.6134,0.0394052,0.0,,
3D-HST,AEGIS,1774,0.5603,phot,10.68,,,0.7,FAST (Momcheva+16),0.7,-11.61,,0.3000000000000007,1.9996429534281737,1.46282437276089,True,0.307854,1.9920178871688183,F125W,8011.27988207396,2.241177268223889,0.2999,2.3301,0.0261581,0.0,,
3D-HST,AEGIS,1803,2.17879,grism,10.88,,,2.0,FAST (Momcheva+16),2.0,-9.54,,-0.4000000000000003,1.6570396374322454,1.732250145289454,False,0.725622,6.0068556254204095,F160W,4844.610685197828,5.959631588319378,0.489,1.2193,0.152192,0.0,,
3D-HST,AEGIS,1849,5.649,phot,11.69,,,0.2,FAST (Momcheva+16),0.2,-11.23,,-0.0999999999999996,1.3128890735207088,0.64600743026327,True,0.37923,2.2379804745069145,F160W,2316.1377650774552,1.8463111356147652,0.5493,0.7162,0.259345,0.0,,
3D-HST,AEGIS,1858,3.3853,phot,10.23,,,0.1,FAST (Momcheva+16),0.1,-9.36,,-0.5999999999999996,0.4936954827991424,0.2599223455420818,False,0.142314,1.0543930168997913,F160W,3511.7323786286,0.9652512503621662,0.6132,4.896,0.862541,0.0,,
3D-HST,AEGIS,1861,4.026,phot,10.96,,,0.5,FAST (Momcheva+16),0.5,-9.74,,0.0999999999999996,1.953754577847764,0.7409810656407076,True,3.09208,21.44026467778065,F160W,3064.066852367688,18.969775902856476,0.2246,1.9984,3.96842,0.0,,
3D-HST,AEGIS,1877,1.91247,grism,10.8,,,0.7,FAST (Momcheva+16),0.7,-11.41,,0.0999999999999996,1.90108044649066,1.2519359697344727,True,0.39879,3.352941312927,F160W,5287.608112701591,3.4001514818666654,0.9348,1.768,0.107543,0.0,,
3D-HST,AEGIS,1878,2.4024,phot,10.28,,,0.9,FAST (Momcheva+16),0.9,-9.2,,0.0,0.9230249140869826,1.0755307259581772,False,0.36729,2.989283150892703,F160W,4526.216788149542,2.9158044265125493,0.4912,5.5401,1.43714,0.0,,
3D-HST,AEGIS,1903,1.9169,phot,10.65,,,0.2,FAST (Momcheva+16),0.2,-10.28,,0.4000000000000003,1.7653332116057117,0.8152325786888277,True,0.120726,1.0148321951794954,F160W,5279.577633789297,1.0287302975600272,0.7539,2.4789,0.160624,0.0,,
3D-HST,AEGIS,1917,1.2858,phot,10.29,,,0.7,FAST (Momcheva+16),0.7,-9.02,,-0.0999999999999996,0.8366083064369536,0.7449576044200145,False,0.486828,4.073693559322148,F125W,5468.5449295651415,4.165947585217774,0.7158,0.8239,0.0365895,0.0,,
3D-HST,AEGIS,1949,2.3905,phot,10.58,,,2.5,FAST (Momcheva+16),2.5,-12.45,,-0.6999999999999993,1.643607395889162,1.839045382767201,False,0.133926,1.0910509138565525,F160W,4542.102934670403,1.0651646853830334,0.9142,1.2264,0.585115,0.0,,
3D-HST,AEGIS,1987,1.4273,phot,10.8,,,1.0,FAST (Momcheva+16),1.0,-9.93,,0.3000000000000007,1.4995185454540665,1.5161478822862315,False,0.691176,5.83558914976389,F125W,5149.754871668109,5.878802176855856,0.542,0.6764,0.0459925,0.0,,
3D-HST,AEGIS,1990,3.818,phot,10.31,,,0.2,FAST (Momcheva+16),0.2,-9.64,,0.1999999999999993,1.2837925774581072,0.4725113725000465,False,0.351054,2.4871512366154254,F160W,3196.3470319634707,2.2239405547086903,0.1316,2.6257,2.18382,0.0,,
3D-HST,AEGIS,2030,1.10013,grism,10.77,,,2.8,FAST (Momcheva+16),2.8,-12.26,,-0.9000000000000004,1.8350224419569336,1.651831112962832,False,0.524988,4.290821337961451,F125W,5952.012494464629,4.481917820509904,0.4151,0.9121,0.0281828,0.0,,
3D-HST,AEGIS,2042,2.9844,phot,10.3,,,0.7,FAST (Momcheva+16),0.7,-9.93,,0.3000000000000007,1.2089827645614324,1.969072947721674,False,0.076566,0.5907215083050342,F160W,3865.073787772312,0.5538979147584994,0.3002,1.9204,1.26068,0.0,,
3D-HST,AEGIS,2208,2.2108,phot,10.3,,,0.8,FAST (Momcheva+16),0.8,-9.09,,-0.4000000000000003,0.8105609090965632,0.844894774370267,False,0.426948,3.5264291365054588,F160W,4796.31244549645,3.489952585563449,0.8537,1.1691,0.0948205,0.0,,
3D-HST,AEGIS,2221,0.5739,spec,10.32,,,0.2,FAST (Momcheva+16),0.2,-11.78,,0.5,1.925890597706172,1.42368349009161,True,0.17346,1.1355545647162932,F125W,7942.054768409683,1.2748195815801016,0.367,5.1317,0.130769,0.0,,
3D-HST,AEGIS,2283,2.5877,phot,10.87,,,2.2,FAST (Momcheva+16),2.2,-10.16,,-0.5999999999999996,1.756014109871995,1.5664244516205277,False,0.208524,1.6703382532063518,F160W,4292.443626836135,1.6078224047179692,0.6325,2.1617,0.330863,0.0,,
3D-HST,AEGIS,2289,1.6564,phot,11.01,,,1.2,FAST (Momcheva+16),1.2,-9.74,,0.0999999999999996,1.5477173562329685,1.333404557520217,False,0.339468,2.87542523045222,F160W,5797.319680770968,2.983777195396576,0.5803,2.3374,0.0716664,0.0,,
3D-HST,AEGIS,2350,2.41269,grism,10.3,,,0.4,FAST (Momcheva+16),0.4,-9.22,,-0.0999999999999996,0.8069632179825142,0.5322661974829668,False,0.42279,3.4380745061805125,F160W,4512.569263542836,3.3510333742357985,0.4558,0.7242,0.0850976,0.0,,
3D-HST,AEGIS,2374,1.7258,phot,10.46,,,0.4,FAST (Momcheva+16),0.4,-10.54,,0.3000000000000007,1.5849083796402084,1.0960280170780416,True,0.432696,3.6611935296842986,F160W,5649.717514124294,3.77473848103444,0.7122,2.8528,0.295049,0.0,,
3D-HST,AEGIS,2427,1.36671,grism,11.05,,,1.1,FAST (Momcheva+16),1.1,-10.01,,0.5999999999999996,1.4869462022455182,1.2114708483400003,False,0.500118,4.209639479298738,F125W,5281.59343561315,4.26769765670334,0.6717,3.3934,0.21014,0.0,,
3D-HST,AEGIS,2504,2.3384,phot,10.41,,,0.6,FAST (Momcheva+16),0.6,-9.03,,-0.3000000000000007,0.772330922573321,0.5975538067460269,False,0.167796,1.3726968593350577,F160W,4612.988257848071,1.3453265907751395,0.6106,3.0702,0.218557,0.0,,
3D-HST,AEGIS,2562,4.4111,phot,10.61,,,0.0,FAST (Momcheva+16),0.0,-10.17,,-0.0999999999999996,1.097976544996895,-1.03630337077609,False,0.429348,2.861650553619776,F160W,2846.0017371698914,2.4856094336737486,0.305,0.3725,0.221189,0.0,,
3D-HST,AEGIS,2578,2.2642,phot,11.0,,,1.4,FAST (Momcheva+16),1.4,-10.1,,0.1999999999999993,1.7894057180988745,1.6342634544362369,False,0.225432,1.854737853955322,F160W,4717.848171067949,1.8279992984709716,0.6167,3.7159,0.655659,0.0,,
3D-HST,AEGIS,2580,3.0893,phot,10.87,,,0.7,FAST (Momcheva+16),0.7,-10.9,,0.1999999999999993,1.887508752146336,1.3349424882605545,True,0.193236,1.4753791761793718,F160W,3765.925708556477,1.3744504424836057,0.3111,2.0773,0.73038,0.0,,
3D-HST,AEGIS,2598,1.2034,phot,10.34,,,1.5,FAST (Momcheva+16),1.5,-9.27,,0.4000000000000003,1.3348938799515695,1.5163107024783462,False,0.697686,5.788624556967303,F125W,5673.050739765816,5.974300297407948,0.2255,0.3084,0.0367768,0.0,,
3D-HST,AEGIS,2613,0.8223,phot,10.93,,,0.8,FAST (Momcheva+16),0.8,-9.64,,0.6999999999999993,1.09043231560115,1.4004146123648034,False,0.752124,5.69938969127219,F125W,6859.463315590188,6.168199132353237,0.7782,0.9474,0.0102728,0.0,,
3D-HST,AEGIS,2621,2.1195,phot,10.72,,,1.3,FAST (Momcheva+16),1.3,-9.93,,0.3000000000000007,1.56349191204591,1.7057661307141965,False,0.417642,3.471099194529637,F160W,4936.688571886521,3.46005861839755,0.5462,0.475,0.0989828,0.0,,
3D-HST,AEGIS,2681,1.92414,grism,10.99,,,0.6,FAST (Momcheva+16),0.6,-10.11,,0.5,1.5737827292341966,1.1524180196375269,False,0.33078,2.77962620555588,F160W,5266.505707661056,2.8159473866011298,0.7932,2.4762,0.136406,0.0,,
3D-HST,AEGIS,2682,1.7945,phot,10.21,,,1.3,FAST (Momcheva+16),1.3,-9.91,,0.0,1.6669710701262344,1.362490764922014,False,0.22455,1.8965869402270248,F160W,5510.824834496331,1.9432756389106487,0.8778,5.0129,0.878687,0.0,,
3D-HST,AEGIS,2758,2.8997,phot,10.61,,,2.7,FAST (Momcheva+16),2.7,-9.24,,-1.0999999999999996,1.3520101198855736,2.091631842900497,False,0.206634,1.6075109161686083,F160W,3949.0217196194576,1.5154227763853296,0.9712,1.033,0.410839,0.0,,
3D-HST,AEGIS,2801,0.5762,spec,10.51,,,0.7,FAST (Momcheva+16),0.7,-11.09,,0.4000000000000003,1.942598911548183,1.6371279978093958,False,0.396192,2.5986560993548333,F125W,7930.46567694455,2.916291829279789,0.5837,2.1756,0.0365056,0.0,,
3D-HST,AEGIS,2825,1.7741,phot,10.59,,,1.7,FAST (Momcheva+16),1.7,-9.46,,0.5,1.4599285868047085,1.7667948760872465,False,0.275508,2.328394510369625,F160W,5551.349987383296,2.390087044105615,0.6709,2.5704,0.513873,0.0,,
3D-HST,AEGIS,2895,2.0654,phot,10.36,,,2.3,FAST (Momcheva+16),2.3,-12.63,,-0.5,1.6780731086034182,1.923493419212552,False,0.249,2.07651513640844,F160W,5023.814184119527,2.078983258238342,0.4041,4.2919,1.37344,0.0,,
3D-HST,AEGIS,2918,2.0708,phot,11.53,,,1.0,FAST (Momcheva+16),1.0,-9.82,,0.4000000000000003,1.654800832231344,1.3061045821714607,False,0.2829,2.3584482153007507,F160W,5014.979809821544,2.3602126894616147,0.6283,1.1945,0.0255115,0.0,,
3D-HST,AEGIS,2957,2.4753,phot,11.31,,,1.0,FAST (Momcheva+16),1.0,-10.72,,0.0,1.6441962193688715,1.259428480819886,False,0.52587,4.253922229586983,F160W,4431.272120392484,4.127424615097016,0.5057,3.0,0.179298,0.0,,
3D-HST,AEGIS,2958,1.5765,phot,10.52,,,0.5,FAST (Momcheva+16),0.5,-11.41,,0.0999999999999996,1.803330602992537,1.16721613802807,True,0.193656,1.6406077288678955,F160W,5977.100718028332,1.7154769838221455,0.4179,3.9018,0.246797,0.0,,
3D-HST,AEGIS,3035,1.7604,phot,10.79,,,1.0,FAST (Momcheva+16),1.0,-10.54,,-0.1999999999999993,1.7067478482307574,1.059157770311831,True,0.152694,1.2909407998686402,F160W,5578.901608462542,1.3267863695222188,0.3891,1.4497,0.0502407,0.0,,
3D-HST,AEGIS,3038,3.1639,phot,10.52,,,0.2,FAST (Momcheva+16),0.2,-9.91,,0.0,1.3801698914098774,0.44026635118908,True,0.204588,1.5503751786424025,F160W,3698.455774634357,1.4378030916812914,0.6696,3.6666,0.982172,0.0,,
3D-HST,AEGIS,3048,2.60204,grism,11.56,,,2.9,FAST (Momcheva+16),2.9,-12.26,,-0.9000000000000004,1.620645877731498,1.906017003556628,False,0.514452,4.115620578195491,F160W,4275.355076567723,3.957636259543259,0.6724,0.71,0.0773647,0.0,,
3D-HST,AEGIS,3082,2.6999,phot,10.45,,,1.0,FAST (Momcheva+16),1.0,-8.98,,0.0999999999999996,0.9439632213789402,0.9418264147451694,False,0.350562,2.779546006948812,F160W,4162.274656071786,2.6549970901257742,0.2978,0.9021,0.183189,0.0,,
3D-HST,AEGIS,3092,2.4672,phot,10.32,,,0.3,FAST (Momcheva+16),0.3,-9.61,,-0.6999999999999993,0.6613193425487806,0.2666659965137196,False,0.28629,2.31748179614682,F160W,4441.624365482234,2.249879647466,0.6464,0.7986,0.0432732,0.0,,
3D-HST,AEGIS,3106,1.72645,grism,11.14,,,0.9,FAST (Momcheva+16),0.9,-15.88,,-0.0999999999999996,1.94363906311332,1.1459669853282086,True,0.258042,2.1833545097684364,F160W,5648.370591795192,2.250932917176449,0.7681,5.2435,0.166919,0.0,,
3D-HST,AEGIS,3112,1.65913,grism,10.43,,,0.4,FAST (Momcheva+16),0.4,-11.23,,-0.0999999999999996,1.5789456244451363,0.7153290403662543,True,0.084348,0.7144412065969485,F160W,5791.367853395659,0.7411724740733994,0.4017,3.6258,0.230451,0.0,,
3D-HST,AEGIS,3144,2.1291,phot,10.72,,,1.7,FAST (Momcheva+16),1.7,-9.01,,-0.1999999999999993,1.2685190995587403,1.3157447112974947,False,0.232362,1.9299947396883264,F160W,4921.542935668403,1.9223786909910403,0.7759,1.0271,0.0772056,0.0,,
3D-HST,AEGIS,3164,2.3602,grism,10.66,,,1.0,FAST (Momcheva+16),1.0,-9.4,,0.0999999999999996,1.0885014470864525,1.0998070261284678,False,1.06888,8.729122829208352,F160W,4583.060532111184,8.541162838522494,0.2812,0.898,0.135696,0.0,,
3D-HST,AEGIS,3178,3.6424,phot,10.33,,,0.7,FAST (Momcheva+16),0.7,-9.4,,0.0999999999999996,1.019853177933017,1.1231948330825698,False,0.176514,1.2735307953827693,F160W,3317.249698431845,1.1493743232847429,0.4664,1.2601,0.842814,0.0,,
3D-HST,AEGIS,3311,1.87916,grism,11.35,,,0.6,FAST (Momcheva+16),0.6,-10.9,,0.1999999999999993,1.847741640827221,1.239817202534654,True,0.744918,6.272245818792345,F160W,5348.782283721642,6.378878054328678,0.5294,1.6036,0.0329437,0.0,,
3D-HST,AEGIS,3328,3.983,phot,10.46,,,0.7,FAST (Momcheva+16),0.7,-9.54,,-0.4000000000000003,1.105532726023646,1.0829300687686716,False,0.248784,1.7327340616215954,F160W,3090.5077262693158,1.5363737207045518,0.3158,2.5178,1.48493,0.0,,
3D-HST,AEGIS,3354,3.0922,phot,10.73,,,0.5,FAST (Momcheva+16),0.5,-10.9,,0.1999999999999993,1.665485073913589,1.1595523309785818,True,0.127566,0.973698230574682,F160W,3763.25692781389,0.9069280770339734,0.5444,3.53,1.64583,0.0,,
3D-HST,AEGIS,3404,2.3403,phot,10.82,,,0.5,FAST (Momcheva+16),0.5,-10.72,,0.0,1.6276989380093934,0.740469729899174,True,0.120114,0.9824752135532784,F160W,4610.364338532467,0.962748638876925,0.3505,3.7039,0.343964,0.0,,
